prodcode	dmdcode	gemscriptcode	therapyevents	productname	ingredient	strength	formulation	routeofadministration	bnfchapter	bnftext	database_build	unclearnumber	BBvar
80208	18571311000001104	34957020	0	"Coversyl Arginine 10mg tablets (DE Pharmaceuticals)"	"Perindopril arginine"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"March 2020"	34957020	0
4226	266511000001104	76329020	22361	"Cozaar 25mg tablets (Organon Pharma (UK) Ltd)"	"Losartan potassium"	"25mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"February 2009"	7482002	0
58451	9809811000001108	71538020	1	"Lisinopril 2.5mg tablets (Almus Pharmaceuticals Ltd)"	"Lisinopril"	"2.5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"December 2013"	6101009	0
85208	16261011000001100	1998020	137	"Amlodipine 5mg tablets (Mawdsley-Brooks & Company Ltd)"	"Amlodipine"	"5mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"December 2021"	1998020	0
82646	37180311000001104	87611021	0	"Amlodipine 5mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)"	"Amlodipine"	"1mg/1ml"	"Oral suspension"	"Oral"	2060200	"Calcium-Channel Blockers"	"January 2021"	87611021	0
56850	221411000001104	84385020	3	"Ecopace 12.5mg tablets (Advanz Pharma)"	"Captopril"	"12.5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2013"	10897001	0
46975	683211000001108	65137020	1	"Lisinopril 5mg tablets (Sandoz Ltd)"	"Lisinopril"	"5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"March 2012"	4298009	0
27871	233045001000027104	86081020	106	"Innovace melt 10mg Wafer (Merck Sharp & Dohme Ltd)"	"Enalapril Maleate"	"10mg"	"Wafer"	""	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	11650003	0
60010	832711000001108	1462020	0	"Lisinopril 10mg tablets (Kent Pharma (UK) Ltd)"	"Lisinopril"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"May 2014"	1462020	0
25998	372511000001104	85701020	7	"Captomex 12.5mg tablets (Actavis UK Ltd)"	"Captopril"	"12.5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	11491001	0
31080	36053311000001104	72230020	3	"Guanethidine 10mg/1ml solution for injection ampoules"	"Guanethidine monosulfate"	"10mg/1ml"	"Solution for injection"	"Intramuscular"	2050300	"Adrenergic Neurone Blockers"	"February 2009"	6305001	0
60506	16999411000001104	77323020	0	"Losartan 100mg tablets (Dexcel-Pharma Ltd)"	"Losartan potassium"	"100mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"July 2014"	7830009	0
82369	20913211000001100	42157020	0	"Candesartan 16mg tablets (Zentiva Pharma UK Ltd)"	"Candesartan cilexetil"	"16mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"January 2021"	42157020	0
56994	18565211000001108	77966020	2	"Lacidipine 4mg tablets (Teva UK Ltd)"	"Lacidipine"	"4mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"September 2013"	8048009	0
53680	20476511000001104	41320020	1	"Candesartan 16mg tablets (Teva UK Ltd)"	"Candesartan cilexetil"	"16mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"February 2013"	41320020	0
81797	17861611000001104	4674020	0	"Clonidine 25microgram tablets (Phoenix Healthcare Distribution Ltd)"	"Clonidine hydrochloride"	"25microgram"	"Tablet"	"Oral"		"Prophylaxis Of Migraine/Oestrogens And HRT"	"September 2020"	4674020	0
59340	16998111000001108	77317020	66	"Losartan 12.5mg tablets (Dexcel-Pharma Ltd)"	"Losartan potassium"	"12.5mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"April 2014"	7828009	0
21803	3215001000027107	48386020	19066	"Berkozide 2.5mg Tablet (Berk Pharmaceuticals Ltd)"	"Bendroflumethiazide"	"2.5mg"	"Tablet"	"Oral"	2020100	"Thiazides And Related Diuretics"	"February 2009"	105001	0
27957	207505001000027104	78343020	256	"Natramid 2.5mg Tablet (Trinity Pharmaceuticals Ltd)"	"Indapamide hemihydrate"	"2.5mg"	"Tablet"	"Oral"	2020100	"Thiazides And Related Diuretics"	"February 2009"	8181001	0
10882	321011000001103	68554020	15223	"Carace 2.5mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)"	"Lisinopril"	"2.5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	5246001	0
13821	924911000001106	81474020	18168	"Micardis 40mg tablets (Boehringer Ingelheim Ltd)"	"Telmisartan"	"40mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"February 2009"	9567001	0
11348	323211000001107	85711020	43613	"Aprovel 300mg tablets (Sanofi)"	"Irbesartan"	"300mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"February 2009"	11493003	0
11351	318807006	84482020	24008	"Co-zidocapt 25mg/50mg tablets"	"Hydrochlorothiazide/Captopril"	"25mg + 50mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	10938001	0
5735	802311000001101	72671020	39908	"Tritace 5mg capsules (Sanofi)"	"Ramipril"	"5mg"	"Capsule"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	6431003	0
80051	12086011000001104	30784020	16	"Enalapril 25mg/5ml oral suspension"	"Enalapril maleate"	"5mg/1ml"	"Oral suspension"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"March 2020"	30784020	0
34768	381411000001100	61253020	373	"Enalapril 20mg tablets (IVAX Pharmaceuticals UK Ltd)"	"Enalapril maleate"	"20mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	3310009	0
78252	8622411000001104	20377020	9	"Lisinopril 20mg/5ml oral suspension"	"Lisinopril"	"4mg/1ml"	"Oral suspension"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"November 2019"	20377020	0
43790	18252511000001100	92017020	32	"Vascalpha 10mg modified-release tablets (Almus Pharmaceuticals Ltd)"	"Felodipine"	"10mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"October 2010"	14604001	0
76121	20351211000001104	41455020	30	"Edarbi 40mg tablets (Takeda UK Ltd)"	"Azilsartan medoxomil"	"40mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"May 2019"	41455020	0
59903	14159511000001104	35427020	200	"Losartan 50mg/5ml oral suspension"	"Losartan potassium"	"10mg/1ml"	"Oral suspension"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"May 2014"	35427020	0
48189	4369611000001106	88662020	0	"Ismelin 10mg/1ml solution for injection ampoules (Amdipharm Plc)"	"Guanethidine monosulfate"	"10mg/1ml"	"Solution for injection"	"Intramuscular"	2050300	"Adrenergic Neurone Blockers"	"December 2012"	12907001	0
76119	20418711000001104	41679020	15	"Azilsartan medoxomil 20mg tablets"	"Azilsartan medoxomil"	"20mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"May 2019"	41679020	0
45319	10828511000001108	73490020	2151	"Perindopril erbumine 2mg tablets (A A H Pharmaceuticals Ltd)"	"Perindopril erbumine"	"2mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"May 2011"	6668009	0
60884	23916011000001104	21738021	4	"Felodipine 2.5mg modified-release tablets (Phoenix Healthcare Distribution Ltd)"	"Felodipine"	"2.5mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"August 2014"	21738021	0
65273	16631211000001104	76557020	52	"Perindopril erbumine 4mg tablets (Mylan)"	"Perindopril erbumine"	"4mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"January 2016"	7560009	0
72215	20530011000001104	41314020	0	"Candesartan 4mg tablets (Consilient Health Ltd)"	"Candesartan cilexetil"	"4mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"May 2018"	41314020	0
77597	8351511000001100	19283020	1	"Captopril 50mg/5ml oral suspension"	"Captopril"	"10mg/1ml"	"Oral suspension"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2019"	19283020	0
30991	3800511000001100	76784020	86	"Cabren 5mg modified-release tablets (Teva UK Ltd)"	"Felodipine"	"5mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	7644001	0
17655	178305001000027104	72036020	3557	"Carace 10 Tablet (Bristol-Myers Squibb Pharmaceuticals Ltd)"	"Lisinopril/Hydrochlorothiazide"	"10mg + 12.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	6251002	0
9731	318894007	75607020	116647	"Quinapril 40mg tablets"	"Quinapril hydrochloride"	"40mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	7268001	0
37778	8622611000001101	94657020	1469	"Lisinopril 5mg/5ml oral suspension"	"Lisinopril"	"1mg/1ml"	"Oral suspension"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	15938001	0
62958	5591311000001108	67136020	221	"Ramipril 5mg tablets (Teva UK Ltd)"	"Ramipril"	"5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"April 2015"	4852009	0
80451	28779611000001104	44886021	0	"Ramipril 1.25mg capsules (Ennogen Pharma Ltd)"	"Ramipril"	"1.25mg"	"Capsule"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"April 2020"	44886021	0
30557	4973011000001100	87103020	209	"Felogen XL 10mg tablets (Mylan)"	"Felodipine"	"10mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	12120001	0
38459	13731911000001108	95334020	4363	"Telmisartan 80mg / Hydrochlorothiazide 25mg tablets"	"Hydrochlorothiazide/Telmisartan"	"25mg + 80mg"	"Tablet"	"Oral"	2050504	"Angiotensin-II Receptor Antagonists With Diuretic"	"February 2009"	16278001	0
11943	344811000001108	58763020	45827	"Cardene 20mg capsules (Astellas Pharma Ltd)"	"Nicardipine hydrochloride"	"20mg"	"Capsule"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	2727001	0
67075	30221411000001104	53285021	0	"Lisinopril 2.5mg tablets (Mawdsley-Brooks & Company Ltd)"	"Lisinopril"	"2.5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2016"	53285021	0
74037	5373511000001105	1316020	74	"Hytrin 5mg tablets (Waymade Healthcare Plc)"	"Terazosin hydrochloride"	"5mg"	"Tablet"	"Oral"		"Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)"	"December 2018"	1316020	0
21423	9566911000001104	89783020	12330	"Cozaar-Comp 100mg/25mg tablets (Organon Pharma (UK) Ltd)"	"Losartan potassium/Hydrochlorothiazide"	"100mg + 25mg"	"Tablet"	"Oral"	2050504	"Angiotensin-II Receptor Antagonists With Diuretic"	"February 2009"	13479001	0
15493	139855001000027104	66489020	1	"Reserpine with hydrochlorothiazide tablet"	"Hydrochlorothiazide/Reserpine"	""	"Tablets"	"Oral"	2050200	"Centrally Acting Antihypertensive Products"	"February 2009"	4675001	0
68759	22378611000001104	15618021	0	"Perindopril erbumine 2mg tablets (Milpharm Ltd)"	"Perindopril erbumine"	"2mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2017"	15618021	0
2878	318667005	61496020	79146	"Clonidine 100microgram tablets"	"Clonidine hydrochloride"	"100microgram"	"Tablet"	"Oral"	2050200	"Centrally Acting Antihypertensive Products"	"February 2009"	3367001	0
55718	18140111000001104	1644020	0	"Losartan 25mg tablets (Phoenix Healthcare Distribution Ltd)"	"Losartan potassium"	"25mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"June 2013"	1644020	0
72842	34747811000001108	78199021	0	"Ramipril 10mg capsules (Wockhardt UK Ltd)"	"Ramipril"	"10mg"	"Capsule"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2018"	78199021	0
31670	779811000001105	54691020	37723	"Bendroflumethiazide 2.5mg tablets (Teva UK Ltd)"	"Bendroflumethiazide"	"2.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria"	"February 2009"	1663010	0
47998	8266411000001107	68974020	0	"Ramipril 2.5mg capsules (Accord Healthcare Ltd)"	"Ramipril"	"2.5mg"	"Capsule"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"November 2012"	5364009	0
70509	13579511000001104	684020	2	"Indapamide 2.5mg tablets (DE Pharmaceuticals)"	"Indapamide hemihydrate"	"2.5mg"	"Tablet"	"Oral"	2020100	"Thiazides And Related Diuretics"	"October 2017"	684020	0
17474	318177008	78452020	13235	"Felodipine 5mg modified-release / Ramipril 5mg tablets"	"Felodipine/Ramipril"	"5mg + 5mg"	"Modified-release tablet"	"Oral"		"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)/Calcium-Channel Blockers"	"February 2009"	8219002	0
5013	36011000001106	79055020	48033	"Amias 8mg tablets (Takeda UK Ltd)"	"Candesartan cilexetil"	"8mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"February 2009"	8428003	0
66114	30811311000001104	60052021	0	"Losartan 12.5mg tablets (Mawdsley-Brooks & Company Ltd)"	"Losartan potassium"	"12.5mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"May 2016"	60052021	0
33353	7334911000001102	67697020	387	"Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd)"	"Lisinopril/Hydrochlorothiazide"	"20mg + 12.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	5007009	0
33336	160135001000027104	69419020	25	"Captopril 5mg/5ml Oral suspension (Eldon Laboratories)"	"Captopril"	"1mg/1ml"	"Oral suspension"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	5484009	0
83486	19706111000001104	78049020	0	"Indoramin 25mg tablets (Advanz Pharma)"	"Indoramin hydrochloride"	"25mg"	"Tablet"	"Oral"		"Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)"	"April 2021"	8075009	0
52499	8348511000001107	19239020	351	"Captopril 25mg/5ml oral solution"	"Captopril"	"5mg/1ml"	"Oral solution"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"January 2013"	19239020	0
56509	5528711000001108	1375020	1429	"Capoten 12.5mg tablets (Dowelhurst Ltd)"	"Captopril"	"12.5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2013"	1375020	0
46302	18149011000001100	99566020	36	"Neo-Naclex 2.5mg tablets (Advanz Pharma)"	"Bendroflumethiazide"	"2.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria"	"October 2011"	18436001	0
8106	749611000001107	55119020	32628	"Innovace 2.5mg tablets (Organon Pharma (UK) Ltd)"	"Enalapril maleate"	"2.5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	1783001	0
67194	16060211000001108	1445020	0	"Lisinopril 2.5mg tablets (Bristol Laboratories Ltd)"	"Lisinopril"	"2.5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2016"	1445020	0
8077	152105001000027104	68062020	38571	"Hytrin 2mg Tablet (Abbott Laboratories Ltd)"	"Terazosin hydrochloride"	"2mg"	"Tablet"	"Oral"		"Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)"	"February 2009"	5110002	0
1299	318853004	60792020	2598509	"Enalapril 10mg tablets"	"Enalapril maleate"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	3203003	0
47647	245685001000027104	92509020	14	"Co-amilofruse oral liquid"	"Amiloride Hydrochloride/Furosemide"	""	"Oral Liquid"	"Oral"		"Loop Diuretics/Potassium-Sparing Diuretics And Aldosterone Antagonists"	"August 2012"	14853001	0
828	318968002	85705020	922051	"Irbesartan 75mg tablets"	"Irbesartan"	"75mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"February 2009"	11492001	0
47002	266105001000027104	413021	12	"Amlodipine 10mg/5ml sugar free Oral suspension"	"Amlodipine"	"10mg/5ml"	"Oral Suspension"	"Oral"	2060200	"Calcium-Channel Blockers"	"March 2012"	18869001	0
12815	680811000001102	81267020	2753	"Tanatril 10mg tablets (Mitsubishi Tanabe Pharma Europe Ltd)"	"Imidapril hydrochloride"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	9466002	0
56	318136009	73909020	3378291	"Co-amilofruse 5mg/40mg tablets"	"Amiloride hydrochloride/Furosemide"	"5mg + 40mg"	"Tablet"	"Oral"	2020400	"Potassium-Sparing Diuretics With Other Diuretics"	"February 2009"	6787001	0
60699	14736811000001108	2051020	1	"Lacidipine 2mg tablets (Sigma Pharmaceuticals Plc)"	"Lacidipine"	"2mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"August 2014"	2051020	0
56763	17921311000001108	1592020	0	"Ramipril 10mg capsules (Phoenix Healthcare Distribution Ltd)"	"Ramipril"	"10mg"	"Capsule"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2013"	1592020	0
73672	35165411000001104	79739021	0	"Lisinopril 10mg tablets (Milpharm Ltd)"	"Lisinopril"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"November 2018"	79739021	0
17624	8351811000001102	88718020	4096	"Captopril 5mg/5ml oral suspension"	"Captopril"	"1mg/1ml"	"Oral suspension"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	12935001	0
77416	5522711000001105	2006020	811	"Istin 10mg tablets (Dowelhurst Ltd)"	"Amlodipine"	"10mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"August 2019"	2006020	0
8033	645001000027108	48069020	14999	"Aldomet 125mg Tablet (Merck Sharp & Dohme Ltd)"	"Methyldopa anhydrous"	"125mg"	"Tablet"	"Oral"	2050200	"Centrally Acting Antihypertensive Products"	"February 2009"	24001	0
84294	30223811000001104	53970021	1	"Lisinopril 5mg/5ml oral solution sugar free (Essential Pharmaceuticals Ltd)"	"Lisinopril"	"1mg/1ml"	"Oral solution"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2021"	53970021	0
64359	22626711000001100	16671021	0	"Candesartan 4mg tablets (DE Pharmaceuticals)"	"Candesartan cilexetil"	"4mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"October 2015"	16671021	0
80858	15913211000001108	36675020	4	"Candesartan 4mg/5ml oral solution"	"Candesartan cilexetil"	"800microgram/1ml"	"Oral solution"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"June 2020"	36675020	0
12547	318100006	67219020	2249	"Triamterene 50mg / Chlortalidone 50mg tablets"	"Chlortalidone/Triamterene"	"50mg + 50mg"	"Tablet"	"Oral"	2020400	"Potassium-Sparing Diuretics With Other Diuretics"	"February 2009"	4876001	0
19208	676011000001102	61344020	41	"Enalapril 10mg tablets (Actavis UK Ltd)"	"Enalapril maleate"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	3331011	0
79006	18426911000001108	1561020	0	"Perindopril erbumine 4mg tablets (Somex Pharma)"	"Perindopril erbumine"	"4mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"December 2019"	1561020	0
33811	7817811000001108	69974020	1	"Ramipril 2.5mg capsules (Ranbaxy (UK) Ltd)"	"Ramipril"	"2.5mg"	"Capsule"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	5638009	0
5723	53611000001106	76328020	103694	"Cozaar 50mg tablets (Organon Pharma (UK) Ltd)"	"Losartan potassium"	"50mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"February 2009"	7482001	0
76128	27377811000001104	29674021	0	"Lisinopril 20mg tablets (Lupin Healthcare (UK) Ltd)"	"Lisinopril"	"20mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"May 2019"	29674021	0
43184	15600711000001108	97115020	7	"Mapemid XL 1.5mg tablets (Teva UK Ltd)"	"Indapamide"	"1.5mg"	"Modified-release tablet"	"Oral"	2020100	"Thiazides And Related Diuretics"	"August 2010"	17181001	0
46715	264965001000027104	99773020	27	"Olmesartan medoxomil with amlodipine and hydrochlorothiazide 40mg + 10mg + 12.5mg Tablet"	"Amlodipine/Hydrochlorothiazide/Olmesartan Medoxomil"	"40mg + 10mg + 12.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Angiotensin-II Receptor Antagonists"	"January 2012"	18540001	0
50347	15416811000001102	34964020	0	"Coversyl Arginine 5mg tablets (Waymade Healthcare Plc)"	"Perindopril arginine"	"5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"January 2013"	34964020	0
26275	424311000001108	75814020	1236	"Nindaxa 2.5 tablets (Ashbourne Pharmaceuticals Ltd)"	"Indapamide hemihydrate"	"2.5mg"	"Tablet"	"Oral"	2020100	"Thiazides And Related Diuretics"	"February 2009"	7329001	0
43512	16183611000001108	66473020	210	"Felodipine 5mg modified-release tablets (A A H Pharmaceuticals Ltd)"	"Felodipine"	"5mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"September 2010"	4670009	0
78785	237035001000027104	87448020	36	"Tritace 2.5mg Tablet (Sterwin Medicines)"	"Ramipril"	"2.5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"November 2019"	12298001	0
29570	54615001000027104	54852020	265	"Dopamet 125mg Tablet (Berk Pharmaceuticals Ltd)"	"Methyldopa anhydrous"	"125mg"	"Tablet"	"Oral"	2050200	"Centrally Acting Antihypertensive Products"	"February 2009"	1707001	0
81601	29904311000001104	52672021	0	"Losartan 50mg tablets (Sigma Pharmaceuticals Plc)"	"Losartan potassium"	"50mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"September 2020"	52672021	0
1721	132811000001106	49166020	770463	"Dyazide 50mg/25mg tablets (Advanz Pharma)"	"Triamterene/Hydrochlorothiazide"	"50mg + 25mg"	"Tablet"	"Oral"	2020400	"Potassium-Sparing Diuretics With Other Diuretics"	"February 2009"	290001	0
66598	27475411000001100	31319021	10	"Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Lupin Healthcare (UK) Ltd)"	"Hydrochlorothiazide/Losartan potassium"	"12.5mg + 50mg"	"Tablet"	"Oral"	2050504	"Angiotensin-II Receptor Antagonists With Diuretic"	"June 2016"	31319021	0
34367	925611000001104	55013020	211	"Co-amilozide 2.5mg/25mg tablets (Wockhardt UK Ltd)"	"Amiloride hydrochloride/Hydrochlorothiazide"	"2.5mg + 25mg"	"Tablet"	"Oral"	2020400	"Potassium-Sparing Diuretics With Other Diuretics"	"February 2009"	1752010	0
43516	397311000001100	57007020	125	"Indapamide 2.5mg tablets (Actavis UK Ltd)"	"Indapamide hemihydrate"	"2.5mg"	"Tablet"	"Oral"	2020100	"Thiazides And Related Diuretics"	"September 2010"	2252009	0
60823	23682011000001104	21648021	346	"Noyada 5mg/5ml oral solution (Martindale Pharmaceuticals Ltd)"	"Captopril"	"1mg/1ml"	"Oral solution"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2014"	21648021	0
54735	17026111000001108	1661020	0	"Losartan 50mg tablets (Alliance Healthcare (Distribution) Ltd)"	"Losartan potassium"	"50mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"April 2013"	1661020	0
71	182985001000027104	72827020	2041964	"Amlodipine besilate 10mg tablets"	"Amlodipine"	"10mg"	"Tablets"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	6476002	0
58580	19833311000001108	38962020	40	"Amlodipine 10mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd)"	"Amlodipine"	"10mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"January 2014"	38962020	0
34937	68455001000027112	56640020	157	"Captopril 50mg Tablet (IVAX Pharmaceuticals UK Ltd)"	"Captopril"	"50mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	2167011	0
654	212915001000027104	80174020	30711	"Ramipril 2.5/5mg/10mg capsule"	"Ramipril"	"2.5mg + 5mg + 10mg"	"Capsules"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	8934001	0
22439	222975001000027104	83449020	8	"Ednyt 20mg Tablet (Dominion Pharma)"	"Enalapril maleate"	"20mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	10456001	0
76840	24411411000001100	23792021	4	"Actelsar HCT 40mg/12.5mg tablets (Actavis UK Ltd)"	"Telmisartan/Hydrochlorothiazide"	"40mg + 12.5mg"	"Tablet"	"Oral"	2050504	"Angiotensin-II Receptor Antagonists With Diuretic"	"July 2019"	23792021	0
82451	19819211000001108	38901020	0	"Indoramin 20mg tablets (Almus Pharmaceuticals Ltd)"	"Indoramin hydrochloride"	"20mg"	"Tablet"	"Oral"		"Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)"	"January 2021"	38901020	0
1301	40615001000027104	53108020	146749	"Frumil ls 20mg+2.5mg Tablet (Helios Healthcare Ltd)"	"Amiloride hydrochloride/Furosemide"	"2.5mg + 20mg"	"Tablet"	"Oral"		"Loop Diuretics/Potassium-Sparing Diuretics With Other Diuretics"	"February 2009"	1257002	0
